fecha,entidad,tipo_entidad,tipo_indicador,nombre,valor,fuente_endpoint
2021-03-01,Banco López de Haro,BM,principales,Eficiencia Operacional,0.518663,indicadores_principales
2021-03-01,Banco López de Haro,BM,principales,Liquidez Inmediata,0.258246,indicadores_principales
2021-03-01,Banco López de Haro,BM,principales,Cobertura de Cartera,1.310901,indicadores_principales
2021-03-01,Banco López de Haro,BM,financieros,Margen de Intermediación,0.08868,indicadores_financieros
2021-03-01,Banco López de Haro,BM,financieros,Spread Tasas de Interés,0.070152,indicadores_financieros
2021-03-01,Banco López de Haro,BM,financieros,Activos Improductivos,0.032404,indicadores_financieros
2021-03-01,Banco López de Haro,BM,financieros,Apalancamiento,8.759624,indicadores_financieros
2021-03-01,Banco López de Haro,BM,morosidad,Morosidad Simple,0.03006,indicadores_morosidad
2021-03-01,Banco López de Haro,BM,morosidad,Morosidad Estresada,0.045312,indicadores_morosidad
2021-03-01,Banco López de Haro,BM,morosidad,Índice Riesgo Crédito,0.037248,indicadores_morosidad
2021-03-01,JMMB Bank,BM,principales,ROA,0.015465,indicadores_principales
2021-03-01,JMMB Bank,BM,principales,ROE,0.179951,indicadores_principales
2021-03-01,JMMB Bank,BM,principales,Eficiencia Operacional,0.508802,indicadores_principales
2021-03-01,JMMB Bank,BM,principales,Liquidez Inmediata,0.24945,indicadores_principales
2021-03-01,JMMB Bank,BM,principales,Cobertura de Cartera,1.386389,indicadores_principales
2021-03-01,JMMB Bank,BM,financieros,Margen de Intermediación,0.088469,indicadores_financieros
2021-03-01,JMMB Bank,BM,financieros,Spread Tasas de Interés,0.072085,indicadores_financieros
2021-03-01,JMMB Bank,BM,financieros,Activos Improductivos,0.032302,indicadores_financieros
2021-03-01,JMMB Bank,BM,financieros,Apalancamiento,7.954235,indicadores_financieros
2021-03-01,JMMB Bank,BM,morosidad,Morosidad Simple,0.031103,indicadores_morosidad
2021-03-01,JMMB Bank,BM,morosidad,Morosidad Estresada,0.04659,indicadores_morosidad
2021-03-01,JMMB Bank,BM,morosidad,Índice Riesgo Crédito,0.037418,indicadores_morosidad
2021-03-01,Banco Vimenca,BM,principales,ROA,0.015572,indicadores_principales
2021-03-01,Banco Vimenca,BM,principales,ROE,0.162385,indicadores_principales
2021-03-01,Banco Vimenca,BM,principales,Eficiencia Operacional,0.49497,indicadores_principales
2021-03-01,Banco Vimenca,BM,principales,Liquidez Inmediata,0.249755,indicadores_principales
2021-03-01,Banco Vimenca,BM,principales,Cobertura de Cartera,1.330141,indicadores_principales
2021-03-01,Banco Vimenca,BM,financieros,Margen de Intermediación,0.089726,indicadores_financieros
2021-03-01,Banco Vimenca,BM,financieros,Spread Tasas de Interés,0.069654,indicadores_financieros
2021-03-01,Banco Vimenca,BM,financieros,Activos Improductivos,0.036201,indicadores_financieros
2021-03-01,Banco Vimenca,BM,financieros,Apalancamiento,8.180331,indicadores_financieros
2021-03-01,Banco Vimenca,BM,morosidad,Morosidad Simple,0.029158,indicadores_morosidad
2021-03-01,Banco Vimenca,BM,morosidad,Morosidad Estresada,0.04348,indicadores_morosidad
2021-03-01,Banco Vimenca,BM,morosidad,Índice Riesgo Crédito,0.037878,indicadores_morosidad
2021-03-01,Banco del Progreso,BM,principales,ROA,0.013678,indicadores_principales
2021-03-01,Banco del Progreso,BM,principales,ROE,0.167396,indicadores_principales
2021-03-01,Banco del Progreso,BM,principales,Eficiencia Operacional,0.547657,indicadores_principales
2021-03-01,Banco del Progreso,BM,principales,Liquidez Inmediata,0.250235,indicadores_principales
2021-03-01,Banco del Progreso,BM,principales,Cobertura de Cartera,1.449724,indicadores_principales
2021-03-01,Banco del Progreso,BM,financieros,Margen de Intermediación,0.081949,indicadores_financieros
2021-03-01,Banco del Progreso,BM,financieros,Spread Tasas de Interés,0.077355,indicadores_financieros
2021-03-01,Banco del Progreso,BM,financieros,Activos Improductivos,0.037074,indicadores_financieros
2021-03-01,Banco del Progreso,BM,financieros,Apalancamiento,8.553532,indicadores_financieros
2021-03-01,Banco del Progreso,BM,morosidad,Morosidad Simple,0.031292,indicadores_morosidad
2021-03-01,Banco del Progreso,BM,morosidad,Morosidad Estresada,0.046852,indicadores_morosidad
2021-03-01,Banco del Progreso,BM,morosidad,Índice Riesgo Crédito,0.03633,indicadores_morosidad
2021-03-01,Caribe Express Banco,BM,principales,ROA,0.017283,indicadores_principales
2021-03-01,Caribe Express Banco,BM,principales,ROE,0.157042,indicadores_principales
2021-03-01,Caribe Express Banco,BM,principales,Eficiencia Operacional,0.522085,indicadores_principales
2021-03-01,Caribe Express Banco,BM,principales,Liquidez Inmediata,0.253619,indicadores_principales
2021-03-01,Caribe Express Banco,BM,principales,Cobertura de Cartera,1.499179,indicadores_principales
2021-03-01,Caribe Express Banco,BM,financieros,Margen de Intermediación,0.087847,indicadores_financieros
2021-03-01,Caribe Express Banco,BM,financieros,Spread Tasas de Interés,0.066071,indicadores_financieros
2021-03-01,Caribe Express Banco,BM,financieros,Activos Improductivos,0.040186,indicadores_financieros
2021-03-01,Caribe Express Banco,BM,financieros,Apalancamiento,8.500179,indicadores_financieros
2021-03-01,Caribe Express Banco,BM,morosidad,Morosidad Simple,0.029961,indicadores_morosidad
2021-03-01,Caribe Express Banco,BM,morosidad,Morosidad Estresada,0.044809,indicadores_morosidad
2021-03-01,Caribe Express Banco,BM,morosidad,Índice Riesgo Crédito,0.036939,indicadores_morosidad
2021-03-01,Asociación Popular de Ahorros y Préstamos,CA,principales,ROA,0.017567,indicadores_principales
2021-03-01,Asociación Popular de Ahorros y Préstamos,CA,principales,ROE,0.194605,indicadores_principales
2021-03-01,Asociación Popular de Ahorros y Préstamos,CA,principales,Eficiencia Operacional,0.534514,indicadores_principales
2021-03-01,Asociación Popular de Ahorros y Préstamos,CA,principales,Liquidez Inmediata,0.25086,indicadores_principales
2021-03-01,Asociación Popular de Ahorros y Préstamos,CA,principales,Cobertura de Cartera,1.433004,indicadores_principales
2021-03-01,Asociación Popular de Ahorros y Préstamos,CA,financieros,Margen de Intermediación,0.080224,indicadores_financieros
2021-03-01,Asociación Popular de Ahorros y Préstamos,CA,financieros,Spread Tasas de Interés,0.072863,indicadores_financieros
2021-03-01,Asociación Popular de Ahorros y Préstamos,CA,financieros,Activos Improductivos,0.039444,indicadores_financieros
2021-03-01,Asociación Popular de Ahorros y Préstamos,CA,financieros,Apalancamiento,8.289987,indicadores_financieros
2021-03-01,Asociación Popular de Ahorros y Préstamos,CA,morosidad,Morosidad Simple,0.0292,indicadores_morosidad
2021-03-01,Asociación Popular de Ahorros y Préstamos,CA,morosidad,Morosidad Estresada,0.047348,indicadores_morosidad
2021-03-01,Asociación Popular de Ahorros y Préstamos,CA,morosidad,Índice Riesgo Crédito,0.034332,indicadores_morosidad
2021-03-01,Asociación Cibao,CA,principales,ROA,0.018295,indicadores_principales
2021-03-01,Asociación Cibao,CA,principales,ROE,0.17266,indicadores_principales
2021-03-01,Asociación Cibao,CA,principales,Eficiencia Operacional,0.490359,indicadores_principales
2021-03-01,Asociación Cibao,CA,principales,Liquidez Inmediata,0.259009,indicadores_principales
2021-03-01,Asociación Cibao,CA,principales,Cobertura de Cartera,1.393558,indicadores_principales
2021-03-01,Asociación Cibao,CA,financieros,Margen de Intermediación,0.08401,indicadores_financieros
2021-03-01,Asociación Cibao,CA,financieros,Spread Tasas de Interés,0.072408,indicadores_financieros
2021-03-01,Asociación Cibao,CA,financieros,Activos Improductivos,0.037356,indicadores_financieros
2021-03-01,Asociación Cibao,CA,financieros,Apalancamiento,8.050373,indicadores_financieros
2021-03-01,Asociación Cibao,CA,morosidad,Morosidad Simple,0.030523,indicadores_morosidad
2021-03-01,Asociación Cibao,CA,morosidad,Morosidad Estresada,0.048793,indicadores_morosidad
2021-03-01,Asociación Cibao,CA,morosidad,Índice Riesgo Crédito,0.036078,indicadores_morosidad
2021-03-01,La Nacional,CA,principales,ROA,0.017018,indicadores_principales
2021-03-01,La Nacional,CA,principales,ROE,0.160683,indicadores_principales
2021-03-01,La Nacional,CA,principales,Eficiencia Operacional,0.512376,indicadores_principales
2021-03-01,La Nacional,CA,principales,Liquidez Inmediata,0.261418,indicadores_principales
2021-03-01,La Nacional,CA,principales,Cobertura de Cartera,1.476998,indicadores_principales
2021-03-01,La Nacional,CA,financieros,Margen de Intermediación,0.086156,indicadores_financieros
2021-03-01,La Nacional,CA,financieros,Spread Tasas de Interés,0.068237,indicadores_financieros
2021-03-01,La Nacional,CA,financieros,Activos Improductivos,0.04097,indicadores_financieros
2021-03-01,La Nacional,CA,financieros,Apalancamiento,8.519084,indicadores_financieros
2021-03-01,La Nacional,CA,morosidad,Morosidad Simple,0.030523,indicadores_morosidad
2021-03-01,La Nacional,CA,morosidad,Morosidad Estresada,0.04591,indicadores_morosidad
2021-03-01,La Nacional,CA,morosidad,Índice Riesgo Crédito,0.038178,indicadores_morosidad
2021-03-01,Romana,CA,principales,ROA,0.015214,indicadores_principales
2021-03-01,Romana,CA,principales,ROE,0.154077,indicadores_principales
2021-03-01,Romana,CA,principales,Eficiencia Operacional,0.556994,indicadores_principales
2021-03-01,Romana,CA,principales,Liquidez Inmediata,0.245591,indicadores_principales
2021-03-01,Romana,CA,principales,Cobertura de Cartera,1.517004,indicadores_principales
2021-03-01,Romana,CA,financieros,Margen de Intermediación,0.085285,indicadores_financieros
2021-03-01,Romana,CA,financieros,Spread Tasas de Interés,0.074252,indicadores_financieros
2021-03-01,Romana,CA,financieros,Activos Improductivos,0.03859,indicadores_financieros
2021-03-01,Romana,CA,financieros,Apalancamiento,8.249967,indicadores_financieros
2021-03-01,Romana,CA,morosidad,Morosidad Simple,0.028725,indicadores_morosidad
2021-03-01,Romana,CA,morosidad,Morosidad Estresada,0.046663,indicadores_morosidad
2021-03-01,Romana,CA,morosidad,Índice Riesgo Crédito,0.036447,indicadores_morosidad
2021-03-01,Mocana,CA,principales,ROA,0.015193,indicadores_principales
2021-03-01,Mocana,CA,principales,ROE,0.170523,indicadores_principales
2021-03-01,Mocana,CA,principales,Eficiencia Operacional,0.520134,indicadores_principales
2021-03-01,Mocana,CA,principales,Liquidez Inmediata,0.274534,indicadores_principales
2021-03-01,Mocana,CA,principales,Cobertura de Cartera,1.412565,indicadores_principales
2021-03-01,Mocana,CA,financieros,Margen de Intermediación,0.083524,indicadores_financieros
2021-03-01,Mocana,CA,financieros,Spread Tasas de Interés,0.075625,indicadores_financieros
2021-03-01,Mocana,CA,financieros,Activos Improductivos,0.034906,indicadores_financieros
2021-03-01,Mocana,CA,financieros,Apalancamiento,8.815531,indicadores_financieros
2021-03-01,Mocana,CA,morosidad,Morosidad Simple,0.030788,indicadores_morosidad
2021-03-01,Mocana,CA,morosidad,Morosidad Estresada,0.048149,indicadores_morosidad
2021-03-01,Mocana,CA,morosidad,Índice Riesgo Crédito,0.03507,indicadores_morosidad
2021-03-01,ADOPEM,BA,principales,ROA,0.021023,indicadores_principales
2021-03-01,ADOPEM,BA,principales,ROE,0.163947,indicadores_principales
2021-03-01,ADOPEM,BA,principales,Eficiencia Operacional,0.500365,indicadores_principales
2021-03-01,ADOPEM,BA,principales,Liquidez Inmediata,0.240708,indicadores_principales
2021-03-01,ADOPEM,BA,principales,Cobertura de Cartera,1.545794,indicadores_principales
2021-03-01,ADOPEM,BA,financieros,Margen de Intermediación,0.087722,indicadores_financieros
2021-03-01,ADOPEM,BA,financieros,Spread Tasas de Interés,0.072106,indicadores_financieros
2021-03-01,ADOPEM,BA,financieros,Activos Improductivos,0.037997,indicadores_financieros
2021-03-01,ADOPEM,BA,financieros,Apalancamiento,8.541914,indicadores_financieros
2021-03-01,ADOPEM,BA,morosidad,Morosidad Simple,0.028927,indicadores_morosidad
2021-03-01,ADOPEM,BA,morosidad,Morosidad Estresada,0.046291,indicadores_morosidad
2021-03-01,ADOPEM,BA,morosidad,Índice Riesgo Crédito,0.038475,indicadores_morosidad
2021-03-01,Bancamérica,BA,principales,ROA,0.017116,indicadores_principales
2021-03-01,Bancamérica,BA,principales,ROE,0.162832,indicadores_principales
2021-03-01,Bancamérica,BA,principales,Eficiencia Operacional,0.517097,indicadores_principales
2021-03-01,Bancamérica,BA,principales,Liquidez Inmediata,0.253103,indicadores_principales
2021-03-01,Bancamérica,BA,principales,Cobertura de Cartera,1.410828,indicadores_principales
2021-03-01,Bancamérica,BA,financieros,Margen de Intermediación,0.080073,indicadores_financieros
2021-03-01,Bancamérica,BA,financieros,Spread Tasas de Interés,0.078277,indicadores_financieros
2021-03-01,Bancamérica,BA,financieros,Activos Improductivos,0.039938,indicadores_financieros
2021-03-01,Bancamérica,BA,financieros,Apalancamiento,8.797177,indicadores_financieros
2021-03-01,Bancamérica,BA,morosidad,Morosidad Simple,0.032915,indicadores_morosidad
2021-03-01,Bancamérica,BA,morosidad,Morosidad Estresada,0.045996,indicadores_morosidad
2021-03-01,Bancamérica,BA,morosidad,Índice Riesgo Crédito,0.035439,indicadores_morosidad
2021-03-01,Banfond,BA,principales,ROA,0.018483,indicadores_principales
2021-03-01,Banfond,BA,principales,ROE,0.142539,indicadores_principales
2021-03-01,Banfond,BA,principales,Eficiencia Operacional,0.511983,indicadores_principales
2021-03-01,Banfond,BA,principales,Liquidez Inmediata,0.272884,indicadores_principales
2021-03-01,Banfond,BA,principales,Cobertura de Cartera,1.42343,indicadores_principales
2021-03-01,Banfond,BA,financieros,Margen de Intermediación,0.082536,indicadores_financieros
2021-03-01,Banfond,BA,financieros,Spread Tasas de Interés,0.07654,indicadores_financieros
2021-03-01,Banfond,BA,financieros,Activos Improductivos,0.037766,indicadores_financieros
2021-03-01,Banfond,BA,financieros,Apalancamiento,8.596956,indicadores_financieros
2021-03-01,Banfond,BA,morosidad,Morosidad Simple,0.029727,indicadores_morosidad
2021-03-01,Banfond,BA,morosidad,Morosidad Estresada,0.049363,indicadores_morosidad
2021-03-01,Banfond,BA,morosidad,Índice Riesgo Crédito,0.036428,indicadores_morosidad
2021-03-01,Motor Crédito,BA,principales,ROA,0.016166,indicadores_principales
2021-03-01,Motor Crédito,BA,principales,ROE,0.162612,indicadores_principales
2021-03-01,Motor Crédito,BA,principales,Eficiencia Operacional,0.524951,indicadores_principales
2021-03-01,Motor Crédito,BA,principales,Liquidez Inmediata,0.281213,indicadores_principales
2021-03-01,Motor Crédito,BA,principales,Cobertura de Cartera,1.499846,indicadores_principales
2021-03-01,Motor Crédito,BA,financieros,Margen de Intermediación,0.081836,indicadores_financieros
2021-03-01,Motor Crédito,BA,financieros,Spread Tasas de Interés,0.078627,indicadores_financieros
2021-03-01,Motor Crédito,BA,financieros,Activos Improductivos,0.038851,indicadores_financieros
2021-03-01,Motor Crédito,BA,financieros,Apalancamiento,8.184501,indicadores_financieros
2021-03-01,Motor Crédito,BA,morosidad,Morosidad Simple,0.029389,indicadores_morosidad
2021-03-01,Motor Crédito,BA,morosidad,Morosidad Estresada,0.044546,indicadores_morosidad
2021-03-01,Motor Crédito,BA,morosidad,Índice Riesgo Crédito,0.03635,indicadores_morosidad
2021-04-01,Banco Popular Dominicano,BM,principales,ROA,0.021251,indicadores_principales
2021-04-01,Banco Popular Dominicano,BM,principales,ROE,0.189146,indicadores_principales
2021-04-01,Banco Popular Dominicano,BM,principales,Eficiencia Operacional,0.515447,indicadores_principales
2021-04-01,Banco Popular Dominicano,BM,principales,Liquidez Inmediata,0.244229,indicadores_principales
2021-04-01,Banco Popular Dominicano,BM,principales,Cobertura de Cartera,1.300514,indicadores_principales
2021-04-01,Banco Popular Dominicano,BM,financieros,Margen de Intermediación,0.085729,indicadores_financieros
2021-04-01,Banco Popular Dominicano,BM,financieros,Spread Tasas de Interés,0.070227,indicadores_financieros
2021-04-01,Banco Popular Dominicano,BM,financieros,Activos Improductivos,0.040991,indicadores_financieros
2021-04-01,Banco Popular Dominicano,BM,financieros,Apalancamiento,8.091191,indicadores_financieros
2021-04-01,Banco Popular Dominicano,BM,morosidad,Morosidad Simple,0.02971,indicadores_morosidad
2021-04-01,Banco Popular Dominicano,BM,morosidad,Morosidad Estresada,0.046734,indicadores_morosidad
2021-04-01,Banco Popular Dominicano,BM,morosidad,Índice Riesgo Crédito,0.035518,indicadores_morosidad
2021-04-01,Banco de Reservas,BM,principales,ROA,0.022323,indicadores_principales
2021-04-01,Banco de Reservas,BM,principales,ROE,0.175821,indicadores_principales
2021-04-01,Banco de Reservas,BM,principales,Eficiencia Operacional,0.531399,indicadores_principales
2021-04-01,Banco de Reservas,BM,principales,Liquidez Inmediata,0.298501,indicadores_principales
2021-04-01,Banco de Reservas,BM,principales,Cobertura de Cartera,1.430246,indicadores_principales
2021-04-01,Banco de Reservas,BM,financieros,Margen de Intermediación,0.086562,indicadores_financieros
2021-04-01,Banco de Reservas,BM,financieros,Spread Tasas de Interés,0.074107,indicadores_financieros
2021-04-01,Banco de Reservas,BM,financieros,Activos Improductivos,0.036101,indicadores_financieros
2021-04-01,Banco de Reservas,BM,financieros,Apalancamiento,7.552665,indicadores_financieros
2021-04-01,Banco de Reservas,BM,morosidad,Morosidad Simple,0.029788,indicadores_morosidad
2021-04-01,Banco de Reservas,BM,morosidad,Morosidad Estresada,0.044216,indicadores_morosidad
2021-04-01,Banco de Reservas,BM,morosidad,Índice Riesgo Crédito,0.03591,indicadores_morosidad
2021-04-01,BHD León,BM,principales,ROA,0.021599,indicadores_principales
2021-04-01,BHD León,BM,principales,ROE,0.169515,indicadores_principales
2021-04-01,BHD León,BM,principales,Eficiencia Operacional,0.515335,indicadores_principales
2021-04-01,BHD León,BM,principales,Liquidez Inmediata,0.276426,indicadores_principales
2021-04-01,BHD León,BM,principales,Cobertura de Cartera,1.487729,indicadores_principales
2021-04-01,BHD León,BM,financieros,Margen de Intermediación,0.082945,indicadores_financieros
2021-04-01,BHD León,BM,financieros,Spread Tasas de Interés,0.069646,indicadores_financieros
2021-04-01,BHD León,BM,financieros,Activos Improductivos,0.039313,indicadores_financieros
2021-04-01,BHD León,BM,financieros,Apalancamiento,8.337704,indicadores_financieros
2021-04-01,BHD León,BM,morosidad,Morosidad Simple,0.030645,indicadores_morosidad
2021-04-01,BHD León,BM,morosidad,Morosidad Estresada,0.048541,indicadores_morosidad
2021-04-01,BHD León,BM,morosidad,Índice Riesgo Crédito,0.035806,indicadores_morosidad
2021-04-01,Scotiabank RD,BM,principales,ROA,0.020464,indicadores_principales
2021-04-01,Scotiabank RD,BM,principales,ROE,0.16913,indicadores_principales
2021-04-01,Scotiabank RD,BM,principales,Eficiencia Operacional,0.515087,indicadores_principales
2021-04-01,Scotiabank RD,BM,principales,Liquidez Inmediata,0.244438,indicadores_principales
2021-04-01,Scotiabank RD,BM,principales,Cobertura de Cartera,1.333495,indicadores_principales
2021-04-01,Scotiabank RD,BM,financieros,Margen de Intermediación,0.084598,indicadores_financieros
2021-04-01,Scotiabank RD,BM,financieros,Spread Tasas de Interés,0.073345,indicadores_financieros
2021-04-01,Scotiabank RD,BM,financieros,Activos Improductivos,0.0395,indicadores_financieros
2021-04-01,Scotiabank RD,BM,financieros,Apalancamiento,8.534216,indicadores_financieros
2021-04-01,Scotiabank RD,BM,morosidad,Morosidad Simple,0.031788,indicadores_morosidad
2021-04-01,Scotiabank RD,BM,morosidad,Morosidad Estresada,0.046989,indicadores_morosidad
2021-04-01,Scotiabank RD,BM,morosidad,Índice Riesgo Crédito,0.037291,indicadores_morosidad
2021-04-01,Banesco,BM,principales,ROA,0.019851,indicadores_principales
2021-04-01,Banesco,BM,principales,ROE,0.178896,indicadores_principales
2021-04-01,Banesco,BM,principales,Eficiencia Operacional,0.512345,indicadores_principales
2021-04-01,Banesco,BM,principales,Liquidez Inmediata,0.270259,indicadores_principales
2021-04-01,Banesco,BM,principales,Cobertura de Cartera,1.256294,indicadores_principales
2021-04-01,Banesco,BM,financieros,Margen de Intermediación,0.083765,indicadores_financieros
2021-04-01,Banesco,BM,financieros,Spread Tasas de Interés,0.074418,indicadores_financieros
2021-04-01,Banesco,BM,financieros,Activos Improductivos,0.040949,indicadores_financieros
2021-04-01,Banesco,BM,financieros,Apalancamiento,8.367314,indicadores_financieros
2021-04-01,Banesco,BM,morosidad,Morosidad Simple,0.029139,indicadores_morosidad
2021-04-01,Banesco,BM,morosidad,Morosidad Estresada,0.044995,indicadores_morosidad
2021-04-01,Banesco,BM,morosidad,Índice Riesgo Crédito,0.037369,indicadores_morosidad
2021-04-01,Citibank RD,BM,principales,ROA,0.020389,indicadores_principales
2021-04-01,Citibank RD,BM,principales,ROE,0.151541,indicadores_principales
2021-04-01,Citibank RD,BM,principales,Eficiencia Operacional,0.529258,indicadores_principales
2021-04-01,Citibank RD,BM,principales,Liquidez Inmediata,0.250062,indicadores_principales
2021-04-01,Citibank RD,BM,principales,Cobertura de Cartera,1.429456,indicadores_principales
2021-04-01,Citibank RD,BM,financieros,Margen de Intermediación,0.089002,indicadores_financieros
2021-04-01,Citibank RD,BM,financieros,Spread Tasas de Interés,0.069434,indicadores_financieros
2021-04-01,Citibank RD,BM,financieros,Activos Improductivos,0.035228,indicadores_financieros
2021-04-01,Citibank RD,BM,financieros,Apalancamiento,8.354094,indicadores_financieros
2021-04-01,Citibank RD,BM,morosidad,Morosidad Simple,0.030094,indicadores_morosidad
2021-04-01,Citibank RD,BM,morosidad,Morosidad Estresada,0.04713,indicadores_morosidad
2021-04-01,Citibank RD,BM,morosidad,Índice Riesgo Crédito,0.038783,indicadores_morosidad
2021-04-01,Banco Santa Cruz,BM,principales,ROA,0.019502,indicadores_principales
2021-04-01,Banco Santa Cruz,BM,principales,ROE,0.174926,indicadores_principales
2021-04-01,Banco Santa Cruz,BM,principales,Eficiencia Operacional,0.508144,indicadores_principales
2021-04-01,Banco Santa Cruz,BM,principales,Liquidez Inmediata,0.249028,indicadores_principales
2021-04-01,Banco Santa Cruz,BM,principales,Cobertura de Cartera,1.369979,indicadores_principales
2021-04-01,Banco Santa Cruz,BM,financieros,Margen de Intermediación,0.091414,indicadores_financieros
2021-04-01,Banco Santa Cruz,BM,financieros,Spread Tasas de Interés,0.069407,indicadores_financieros
2021-04-01,Banco Santa Cruz,BM,financieros,Activos Improductivos,0.033684,indicadores_financieros
2021-04-01,Banco Santa Cruz,BM,financieros,Apalancamiento,7.910178,indicadores_financieros
2021-04-01,Banco Santa Cruz,BM,morosidad,Morosidad Simple,0.032972,indicadores_morosidad
2021-04-01,Banco Santa Cruz,BM,morosidad,Morosidad Estresada,0.047745,indicadores_morosidad
2021-04-01,Banco Santa Cruz,BM,morosidad,Índice Riesgo Crédito,0.03569,indicadores_morosidad
2021-04-01,Banco López de Haro,BM,principales,ROA,0.021223,indicadores_principales
2021-04-01,Banco López de Haro,BM,principales,ROE,0.186534,indicadores_principales
2021-04-01,Banco López de Haro,BM,principales,Eficiencia Operacional,0.506464,indicadores_principales
2021-04-01,Banco López de Haro,BM,principales,Liquidez Inmediata,0.261062,indicadores_principales
2021-04-01,Banco López de Haro,BM,principales,Cobertura de Cartera,1.441903,indicadores_principales
2021-04-01,Banco López de Haro,BM,financieros,Margen de Intermediación,0.080531,indicadores_financieros
2021-04-01,Banco López de Haro,BM,financieros,Spread Tasas de Interés,0.065615,indicadores_financieros
2021-04-01,Banco López de Haro,BM,financieros,Activos Improductivos,0.038465,indicadores_financieros
2021-04-01,Banco López de Haro,BM,financieros,Apalancamiento,8.091512,indicadores_financieros
2021-04-01,Banco López de Haro,BM,morosidad,Morosidad Simple,0.031278,indicadores_morosidad
2021-04-01,Banco López de Haro,BM,morosidad,Morosidad Estresada,0.04631,indicadores_morosidad
2021-04-01,Banco López de Haro,BM,morosidad,Índice Riesgo Crédito,0.035894,indicadores_morosidad
2021-04-01,JMMB Bank,BM,principales,ROA,0.020547,indicadores_principales
2021-04-01,JMMB Bank,BM,principales,ROE,0.169545,indicadores_principales
2021-04-01,JMMB Bank,BM,principales,Eficiencia Operacional,0.509843,indicadores_principales
2021-04-01,JMMB Bank,BM,principales,Liquidez Inmediata,0.271186,indicadores_principales
2021-04-01,JMMB Bank,BM,principales,Cobertura de Cartera,1.391103,indicadores_principales
2021-04-01,JMMB Bank,BM,financieros,Margen de Intermediación,0.083009,indicadores_financieros
2021-04-01,JMMB Bank,BM,financieros,Spread Tasas de Interés,0.073235,indicadores_financieros
2021-04-01,JMMB Bank,BM,financieros,Activos Improductivos,0.036884,indicadores_financieros
2021-04-01,JMMB Bank,BM,financieros,Apalancamiento,8.322061,indicadores_financieros
2021-04-01,JMMB Bank,BM,morosidad,Morosidad Simple,0.031344,indicadores_morosidad
2021-04-01,JMMB Bank,BM,morosidad,Morosidad Estresada,0.044298,indicadores_morosidad
2021-04-01,JMMB Bank,BM,morosidad,Índice Riesgo Crédito,0.036403,indicadores_morosidad
2021-04-01,Banco Vimenca,BM,principales,ROA,0.019674,indicadores_principales
2021-04-01,Banco Vimenca,BM,principales,ROE,0.164639,indicadores_principales
2021-04-01,Banco Vimenca,BM,principales,Eficiencia Operacional,0.478933,indicadores_principales
2021-04-01,Banco Vimenca,BM,principales,Liquidez Inmediata,0.269045,indicadores_principales
2021-04-01,Banco Vimenca,BM,principales,Cobertura de Cartera,1.453176,indicadores_principales
2021-04-01,Banco Vimenca,BM,financieros,Margen de Intermediación,0.087813,indicadores_financieros
2021-04-01,Banco Vimenca,BM,financieros,Spread Tasas de Interés,0.073809,indicadores_financieros
2021-04-01,Banco Vimenca,BM,financieros,Activos Improductivos,0.036037,indicadores_financieros
2021-04-01,Banco Vimenca,BM,financieros,Apalancamiento,8.669801,indicadores_financieros
2021-04-01,Banco Vimenca,BM,morosidad,Morosidad Simple,0.028453,indicadores_morosidad
2021-04-01,Banco Vimenca,BM,morosidad,Morosidad Estresada,0.048875,indicadores_morosidad
2021-04-01,Banco Vimenca,BM,morosidad,Índice Riesgo Crédito,0.038082,indicadores_morosidad
2021-04-01,Banco del Progreso,BM,principales,ROA,0.021956,indicadores_principales
2021-04-01,Banco del Progreso,BM,principales,ROE,0.17315,indicadores_principales
2021-04-01,Banco del Progreso,BM,principales,Eficiencia Operacional,0.539317,indicadores_principales
2021-04-01,Banco del Progreso,BM,principales,Liquidez Inmediata,0.249136,indicadores_principales
2021-04-01,Banco del Progreso,BM,principales,Cobertura de Cartera,1.452102,indicadores_principales
2021-04-01,Banco del Progreso,BM,financieros,Margen de Intermediación,0.078714,indicadores_financieros
2021-04-01,Banco del Progreso,BM,financieros,Spread Tasas de Interés,0.071744,indicadores_financieros
2021-04-01,Banco del Progreso,BM,financieros,Activos Improductivos,0.031771,indicadores_financieros
2021-04-01,Banco del Progreso,BM,financieros,Apalancamiento,8.22382,indicadores_financieros
2021-04-01,Banco del Progreso,BM,morosidad,Morosidad Simple,0.031525,indicadores_morosidad
2021-04-01,Banco del Progreso,BM,morosidad,Morosidad Estresada,0.047036,indicadores_morosidad
2021-04-01,Banco del Progreso,BM,morosidad,Índice Riesgo Crédito,0.03539,indicadores_morosidad
2021-04-01,Caribe Express Banco,BM,principales,ROA,0.01934,indicadores_principales
2021-04-01,Caribe Express Banco,BM,principales,ROE,0.178192,indicadores_principales
2021-04-01,Caribe Express Banco,BM,principales,Eficiencia Operacional,0.516787,indicadores_principales
2021-04-01,Caribe Express Banco,BM,principales,Liquidez Inmediata,0.263082,indicadores_principales
2021-04-01,Caribe Express Banco,BM,principales,Cobertura de Cartera,1.525626,indicadores_principales
2021-04-01,Caribe Express Banco,BM,financieros,Margen de Intermediación,0.078499,indicadores_financieros
2021-04-01,Caribe Express Banco,BM,financieros,Spread Tasas de Interés,0.07225,indicadores_financieros
2021-04-01,Caribe Express Banco,BM,financieros,Activos Improductivos,0.039871,indicadores_financieros
2021-04-01,Caribe Express Banco,BM,financieros,Apalancamiento,8.348856,indicadores_financieros
